Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
p-neo4j,ruby-hmac,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT
p-neo4j,rubyzip,1.1.6,https://github.com/rubyzip/rubyzip,Ruby License
p-neo4j,httparty,0,https://github.com/jnunemaker/httparty,MIT
p-neo4j,httmultiparty,0.3,https://github.com/jwagener/httmultiparty,MIT
p-neo4j,terminal-table,1.4.5,https://github.com/tj/terminal-table,MIT
p-neo4j,thor,0.19.1,https://github.com/erikhuda/thor,MIT
p-neo4j,websocket-driver,0.5.0,https://github.com/faye/websocket-driver-ruby,MIT
p-neo4j,websocket-extensions,0.1.0,https://github.com/faye/websocket-extensions-ruby,MIT
p-neo4j,websocket-extensions,0.1.1,https://github.com/faye/websocket-extensions-ruby,MIT
p-neo4j,xpath,2.0.0,https://github.com/jnicklas/xpath,MIT
p-neo4j,nokogiri,1.3,https://github.com/sparklemotion/nokogiri,MIT
p-neo4j,httpclient,2.3.4.1,https://github.com/nahi/httpclient,RUBY
p-neo4j,json,1.8.1,https://github.com/flori/json,RUBY
p-neo4j,multi_json,1.8.2,https://github.com/intridea/multi_json,MIT
p-neo4j,neography,1.2.3,https://github.com/maxdemarzi/neography,MIT
p-neo4j,httpclient,2.3.3,https://github.com/nahi/httpclient,RUBY
p-neo4j,json,1.7.7,https://github.com/flori/json,RUBY
p-neo4j,multi_json,1.3.2,https://github.com/intridea/multi_json,MIT
p-neo4j,os,0.9.6,https://github.com/rdp/os,MIT
p-neo4j,rubyzip,1.0.0,https://github.com/rubyzip/rubyzip,Ruby License
p-neo4j,os,0.9.6,https://github.com/rdp/os,MIT
p-neo4j,rack,1.5.2,https://github.com/rack/rack,MIT
p-neo4j,rack-protection,1.5.1,https://github.com/rack/rack-protection,MIT
p-neo4j,rubyzip,1.0.0,https://github.com/rubyzip/rubyzip,Ruby License
p-neo4j,sinatra,1.4.4,https://github.com/sinatra/sinatra,MIT
p-neo4j,rack,1.4,https://github.com/rack/rack,MIT
p-neo4j,rack-protection,1.4,https://github.com/rack/rack-protection,MIT
p-neo4j,tilt,1.3.4,https://github.com/rtomayko/tilt,MIT
p-neo4j,tilt,1.4.1,https://github.com/rtomayko/tilt,MIT
