Repo/Source of Dependency,Component Name,1.4 Version,Download URL,License
cf-release,python_buildpack-offline-v1.1.1.zip,v1.1.1,https://github.com/cloudfoundry/python-buildpack/releases/download/v1.1.1/python_buildpack-offline-v1.1.1.zip,MIT
cf-release,ruby_buildpack-offline-v1.2.0.zip,v1.2.0,https://github.com/cloudfoundry/ruby-buildpack/releases/download/v1.2.0/ruby_buildpack-offline-v1.2.0.zip,MIT
cf-release,ruby-1.8.7.tgz,1.8.7,https://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7.tar.gz,Ruby License
cf-release,ruby-1.9.2.tgz,1.9.2,https://ftp.ruby-lang.org/pub/ruby/1.9/ruby-1.9.2-p0.tar.gz,Ruby License
cf-release,ruby-1.9.3-p547.tar.gz,1.9.3-p547,http://cache.ruby-lang.org/pub/ruby/1.9/ruby-1.9.3-p547.tar.gz,Ruby License
cf-release,ruby-2.0.0.tgz,2.0.0,https://ftp.ruby-lang.org/pub/ruby/2.0/ruby-2.0.0-p195.tar.gz,Ruby License
cf-release,ruby-2.1.4.tar.gz,2.1.4,https://cache.ruby-lang.org/pub/ruby/2.1/ruby-2.1.4.tar.gz,Ruby License
cf-release,rubygems-1.8.24.tgz,1.8.24,http://production.cf.rubygems.org/rubygems/rubygems-1.8.24.tgz,Ruby License
cf-release,rubygems-2.4.2.tgz,2.4.2,http://production.cf.rubygems.org/rubygems/rubygems-2.4.2.tgz,Ruby License
cf-release,sqlite-autoconf-3070500.tar.gz,3070500,ftp://ftp.uk.i-scream.org/sites/distfiles.macports.org/sqlite3/sqlite-autoconf-3070500.tar.gz,Public Domain 1.0
cf-release,yaml-0.1.6.tar.gz,0.1.6,http://pyyaml.org/download/libyaml/yaml-0.1.6.tar.gz,MIT
cf-release,yaml-0.1.6.tar.gz,0.1.6,http://pyyaml.org/download/libyaml/yaml-0.1.6.tar.gz,MIT
